rankbreeze_Id,rental_id,orig_price_per_night,cleaning_fee,service_fee,total_price,price_per_night,check_in_date,check_out_date
52484,760969744755324887,0.0,345.0,204.0,1651.0,276.0,2024-06-11,2024-06-15
52484,760969744755324887,236.0,290.0,143.0,1158.0,181.0,2024-06-11,2024-06-15
52484,760969744755324887,495.0,419.0,257.0,2077.0,350.0,2024-06-11,2024-06-15
52484,760969744755324887,324.0,300.0,191.0,1547.0,264.0,2024-06-11,2024-06-15
52484,760969744755324887,240.0,299.0,151.0,1222.0,193.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,590.0,388.0,0.0,0.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,469.0,298.0,2412.0,411.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,380.0,248.0,2008.0,345.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,295.0,208.0,1681.0,295.0,2024-06-11,2024-06-15
52484,760969744755324887,327.0,450.0,209.0,1691.0,258.0,2024-06-11,2024-06-15
52484,760969744755324887,405.0,299.0,199.0,1609.0,278.0,2024-06-11,2024-06-15
52484,760969744755324887,324.0,375.0,202.0,1632.0,264.0,2024-06-11,2024-06-15
52484,760969744755324887,205.0,245.0,131.0,1059.0,171.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,469.0,298.0,2412.0,411.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,450.0,241.0,1951.0,315.0,2024-06-11,2024-06-15
52484,760969744755324887,269.0,280.0,161.0,1302.0,215.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,590.0,388.0,0.0,0.0,2024-06-11,2024-06-15
52484,760969744755324887,429.0,424.0,267.0,2158.0,367.0,2024-06-11,2024-06-15
52484,760969744755324887,440.0,369.0,243.0,1963.0,338.0,2024-06-11,2024-06-15
52484,760969744755324887,414.0,395.0,253.0,2044.0,349.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,350.0,239.0,1932.0,336.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,299.0,181.0,1461.0,245.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,320.0,174.0,1410.0,229.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,250.0,159.0,1287.0,220.0,2024-06-11,2024-06-15
52484,760969744755324887,419.0,450.0,271.0,2191.0,368.0,2024-06-11,2024-06-15
52484,760969744755324887,650.0,755.0,360.0,2909.0,449.0,2024-06-11,2024-06-15
52484,760969744755324887,405.0,299.0,199.0,1609.0,278.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,295.0,208.0,1681.0,295.0,2024-06-11,2024-06-15
52484,760969744755324887,348.0,330.0,215.0,1739.0,299.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,599.0,462.0,3734.0,668.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,360.0,159.0,1282.0,191.0,2024-06-11,2024-06-15
52484,760969744755324887,399.0,325.0,215.0,1736.0,299.0,2024-06-11,2024-06-15
52484,760969744755324887,236.0,299.0,151.0,1222.0,193.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,350.0,207.0,1673.0,279.0,2024-06-11,2024-06-15
52484,760969744755324887,372.0,419.0,221.0,1787.0,287.0,2024-06-11,2024-06-15
52484,760969744755324887,397.0,375.0,255.0,2058.0,357.0,2024-06-11,2024-06-15
52484,760969744755324887,488.0,379.0,286.0,2311.0,412.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,295.0,232.0,1876.0,337.0,2024-06-11,2024-06-15
52484,760969744755324887,380.0,395.0,239.0,1934.0,325.0,2024-06-11,2024-06-15
52484,760969744755324887,405.0,299.0,199.0,1609.0,278.0,2024-06-11,2024-06-15
52484,760969744755324887,291.0,299.0,168.0,1356.0,222.0,2024-06-11,2024-06-15
52484,760969744755324887,495.0,419.0,257.0,2077.0,350.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,400.0,219.0,1771.0,288.0,2024-06-11,2024-06-15
52484,760969744755324887,302.0,335.0,192.0,1553.0,257.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,420.0,209.0,1689.0,265.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,380.0,248.0,2008.0,345.0,2024-06-11,2024-06-15
52484,760969744755324887,355.0,369.0,217.0,1751.0,291.0,2024-06-11,2024-06-15
52484,760969744755324887,401.0,425.0,214.0,1733.0,274.0,2024-06-11,2024-06-15
52484,760969744755324887,401.0,425.0,214.0,1733.0,274.0,2024-06-11,2024-06-15
52484,760969744755324887,488.0,379.0,286.0,2311.0,412.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,350.0,239.0,1932.0,336.0,2024-06-11,2024-06-15
52484,760969744755324887,324.0,375.0,202.0,1632.0,264.0,2024-06-11,2024-06-15
52484,760969744755324887,348.0,450.0,241.0,1947.0,314.0,2024-06-11,2024-06-15
52484,760969744755324887,233.0,239.0,153.0,1234.0,211.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,380.0,248.0,2008.0,345.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,395.0,246.0,1991.0,338.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,450.0,241.0,1951.0,315.0,2024-06-11,2024-06-15
52484,760969744755324887,377.0,369.0,208.0,1684.0,277.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,285.0,194.0,1572.0,273.0,2024-06-11,2024-06-15
52484,760969744755324887,357.0,369.0,225.0,1816.0,306.0,2024-06-11,2024-06-15
52484,760969744755324887,361.0,340.0,218.0,1763.0,301.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,385.0,277.0,2238.0,394.0,2024-06-11,2024-06-15
52484,760969744755324887,275.0,360.0,172.0,1392.0,215.0,2024-06-11,2024-06-15
52484,760969744755324887,278.0,240.0,169.0,1368.0,240.0,2024-06-11,2024-06-15
52484,760969744755324887,527.0,435.0,272.0,2198.0,373.0,2024-06-11,2024-06-15
52484,760969744755324887,253.0,299.0,162.0,1309.0,212.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,270.0,159.0,1285.0,214.0,2024-06-11,2024-06-15
52484,760969744755324887,355.0,369.0,217.0,1751.0,291.0,2024-06-11,2024-06-15
52484,760969744755324887,257.0,299.0,162.0,1309.0,212.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,650.0,503.0,4066.0,728.0,2024-06-11,2024-06-15
52484,760969744755324887,379.0,289.0,234.0,1890.0,342.0,2024-06-11,2024-06-15
52484,760969744755324887,650.0,755.0,360.0,2909.0,449.0,2024-06-11,2024-06-15
52484,760969744755324887,518.0,369.0,243.0,1963.0,338.0,2024-06-11,2024-06-15
52484,760969744755324887,291.0,299.0,168.0,1356.0,222.0,2024-06-11,2024-06-15
52484,760969744755324887,297.0,369.0,198.0,1603.0,259.0,2024-06-11,2024-06-15
52484,760969744755324887,366.0,369.0,207.0,1675.0,275.0,2024-06-11,2024-06-15
52484,760969744755324887,268.0,379.0,183.0,1478.0,229.0,2024-06-11,2024-06-15
52484,760969744755324887,302.0,335.0,192.0,1553.0,257.0,2024-06-11,2024-06-15
52484,760969744755324887,414.0,395.0,253.0,2044.0,349.0,2024-06-11,2024-06-15
52484,760969744755324887,495.0,419.0,257.0,2077.0,350.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,250.0,181.0,1466.0,259.0,2024-06-11,2024-06-15
52484,760969744755324887,275.0,360.0,172.0,1392.0,215.0,2024-06-11,2024-06-15
52484,760969744755324887,369.0,400.0,237.0,1913.0,319.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,285.0,229.0,1852.0,335.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,300.0,216.0,1747.0,308.0,2024-06-11,2024-06-15
52484,760969744755324887,379.0,289.0,234.0,1890.0,342.0,2024-06-11,2024-06-15
52484,760969744755324887,381.0,307.0,181.0,1462.0,244.0,2024-06-11,2024-06-15
52484,760969744755324887,427.0,245.0,228.0,1840.0,342.0,2024-06-11,2024-06-15
52484,760969744755324887,242.0,299.0,162.0,1309.0,212.0,2024-06-11,2024-06-15
52484,760969744755324887,275.0,380.0,184.0,1485.0,230.0,2024-06-11,2024-06-15
52484,760969744755324887,350.0,345.0,159.0,1284.0,195.0,2024-06-11,2024-06-15
52484,760969744755324887,403.0,369.0,213.0,1723.0,285.0,2024-06-11,2024-06-15
52484,760969744755324887,257.0,299.0,162.0,1309.0,212.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,300.0,202.0,1630.0,282.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,300.0,239.0,1935.0,349.0,2024-06-11,2024-06-15
52484,760969744755324887,613.0,465.0,358.0,2896.0,518.0,2024-06-11,2024-06-15
52484,760969744755324887,350.0,415.0,203.0,1643.0,256.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,330.0,222.0,1798.0,312.0,2024-06-11,2024-06-15
52484,760969744755324887,329.0,339.0,190.0,1535.0,252.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,320.0,213.0,1723.0,298.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,380.0,341.0,2757.0,509.0,2024-06-11,2024-06-15
52484,760969744755324887,632.0,450.0,366.0,2955.0,535.0,2024-06-11,2024-06-15
52484,760969744755324887,349.0,374.0,206.0,1663.0,271.0,2024-06-11,2024-06-15
52484,760969744755324887,350.0,370.0,191.0,1541.0,245.0,2024-06-11,2024-06-15
52484,760969744755324887,402.0,369.0,225.0,1816.0,306.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,499.0,310.0,2505.0,424.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,750.0,755.0,6105.0,1150.0,2024-06-11,2024-06-15
52484,760969744755324887,377.0,369.0,208.0,1684.0,277.0,2024-06-11,2024-06-15
52484,760969744755324887,357.0,369.0,225.0,1816.0,306.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,265.0,265.0,2145.0,404.0,2024-06-11,2024-06-15
52484,760969744755324887,652.0,449.0,308.0,2488.0,433.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,399.0,183.0,1478.0,224.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,200.0,183.0,1480.0,274.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,399.0,211.0,1706.0,274.0,2024-06-11,2024-06-15
52484,760969744755324887,801.0,637.0,497.0,4018.0,721.0,2024-06-11,2024-06-15
52484,760969744755324887,380.0,419.0,230.0,1856.0,302.0,2024-06-11,2024-06-15
52484,760969744755324887,213.0,280.0,137.0,1111.0,174.0,2024-06-11,2024-06-15
52484,760969744755324887,514.0,320.0,292.0,2363.0,438.0,2024-06-11,2024-06-15
52484,760969744755324887,309.0,260.0,164.0,1323.0,225.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,485.0,319.0,2580.0,444.0,2024-06-11,2024-06-15
52484,760969744755324887,427.0,245.0,228.0,1840.0,342.0,2024-06-11,2024-06-15
52484,760969744755324887,379.0,289.0,234.0,1890.0,342.0,2024-06-11,2024-06-15
52484,760969744755324887,303.0,380.0,204.0,1646.0,266.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,345.0,204.0,1651.0,276.0,2024-06-11,2024-06-15
52484,760969744755324887,291.0,299.0,168.0,1356.0,222.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,319.0,294.0,2376.0,441.0,2024-06-11,2024-06-15
52484,760969744755324887,350.0,295.0,197.0,1592.0,275.0,2024-06-11,2024-06-15
52484,760969744755324887,330.0,339.0,194.0,1571.0,260.0,2024-06-11,2024-06-15
52484,760969744755324887,408.0,303.0,231.0,1871.0,334.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,549.0,373.0,3015.0,523.0,2024-06-11,2024-06-15
52484,760969744755324887,366.0,369.0,207.0,1675.0,275.0,2024-06-11,2024-06-15
52484,760969744755324887,382.0,369.0,217.0,1751.0,291.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,525.0,367.0,2966.0,519.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,275.0,208.0,1683.0,300.0,2024-06-11,2024-06-15
52484,760969744755324887,266.0,305.0,159.0,1283.0,205.0,2024-06-11,2024-06-15
52484,760969744755324887,293.0,350.0,195.0,1577.0,258.0,2024-06-11,2024-06-15
52484,760969744755324887,347.0,475.0,224.0,1808.0,277.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,485.0,319.0,2580.0,444.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,285.0,229.0,1852.0,335.0,2024-06-11,2024-06-15
52484,760969744755324887,291.0,299.0,168.0,1356.0,222.0,2024-06-11,2024-06-15
52484,760969744755324887,377.0,369.0,208.0,1684.0,277.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,380.0,195.0,1579.0,251.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,319.0,294.0,2376.0,441.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,475.0,308.0,2493.0,428.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,485.0,319.0,2580.0,444.0,2024-06-11,2024-06-15
52484,760969744755324887,288.0,249.0,167.0,1351.0,234.0,2024-06-11,2024-06-15
52484,760969744755324887,518.0,369.0,243.0,1963.0,338.0,2024-06-11,2024-06-15
52484,760969744755324887,314.0,299.0,181.0,1461.0,245.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,590.0,527.0,4258.0,785.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,300.0,226.0,1829.0,326.0,2024-06-11,2024-06-15
52484,760969744755324887,402.0,369.0,225.0,1816.0,306.0,2024-06-11,2024-06-15
52484,760969744755324887,293.0,350.0,195.0,1577.0,258.0,2024-06-11,2024-06-15
52484,760969744755324887,249.0,320.0,172.0,1388.0,224.0,2024-06-11,2024-06-15
52484,760969744755324887,355.0,420.0,232.0,1872.0,305.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,250.0,191.0,1541.0,275.0,2024-06-11,2024-06-15
52484,760969744755324887,266.0,305.0,159.0,1283.0,205.0,2024-06-11,2024-06-15
52484,760969744755324887,429.0,419.0,248.0,2001.0,334.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,260.0,180.0,1457.0,254.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,279.0,152.0,1231.0,200.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,725.0,780.0,6305.0,1200.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,750.0,755.0,6105.0,1150.0,2024-06-11,2024-06-15
52484,760969744755324887,501.0,485.0,295.0,2382.0,401.0,2024-06-11,2024-06-15
52484,760969744755324887,178.0,399.0,137.0,1106.0,143.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,350.0,331.0,2677.0,499.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,300.0,211.0,1707.0,299.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,285.0,169.0,1363.0,227.0,2024-06-11,2024-06-15
52484,760969744755324887,397.0,320.0,225.0,1816.0,318.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,325.0,243.0,1963.0,349.0,2024-06-11,2024-06-15
52484,760969744755324887,449.0,395.0,253.0,2044.0,349.0,2024-06-11,2024-06-15
52484,760969744755324887,503.0,450.0,305.0,2468.0,428.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,525.0,367.0,2966.0,519.0,2024-06-11,2024-06-15
52484,760969744755324887,482.0,399.0,284.0,2297.0,404.0,2024-06-11,2024-06-15
52484,760969744755324887,445.0,400.0,255.0,2062.0,352.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,389.0,226.0,1829.0,304.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,389.0,226.0,1829.0,304.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,350.0,201.0,1627.0,269.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,425.0,250.0,2021.0,337.0,2024-06-11,2024-06-15
52484,760969744755324887,374.0,400.0,218.0,1765.0,287.0,2024-06-11,2024-06-15
52484,760969744755324887,330.0,339.0,194.0,1571.0,260.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,500.0,405.0,3273.0,592.0,2024-06-11,2024-06-15
52484,760969744755324887,385.0,220.0,165.0,1332.0,237.0,2024-06-11,2024-06-15
52484,760969744755324887,447.0,369.0,243.0,1963.0,338.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,499.0,253.0,2048.0,324.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,350.0,319.0,2579.0,478.0,2024-06-11,2024-06-15
52484,760969744755324887,384.0,369.0,225.0,1816.0,306.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,250.0,176.0,1426.0,250.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,736.0,544.0,4397.0,779.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,599.0,513.0,4148.0,759.0,2024-06-11,2024-06-15
52484,760969744755324887,429.0,419.0,248.0,2001.0,334.0,2024-06-11,2024-06-15
52484,760969744755324887,247.0,300.0,160.0,1290.0,208.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,250.0,199.0,1606.0,289.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,458.0,288.0,2328.0,396.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,450.0,282.0,2282.0,388.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,199.0,193.0,1558.0,292.0,2024-06-11,2024-06-15
52484,760969744755324887,514.0,400.0,284.0,2296.0,403.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,1214.0,793.0,6411.0,1101.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,590.0,527.0,4258.0,785.0,2024-06-11,2024-06-15
52484,760969744755324887,384.0,369.0,225.0,1816.0,306.0,2024-06-11,2024-06-15
52484,760969744755324887,767.0,625.0,480.0,3878.0,693.0,2024-06-11,2024-06-15
52484,760969744755324887,411.0,419.0,257.0,2077.0,350.0,2024-06-11,2024-06-15
52484,760969744755324887,355.0,420.0,232.0,1872.0,305.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,300.0,170.0,1372.0,226.0,2024-06-11,2024-06-15
52484,760969744755324887,332.0,369.0,217.0,1751.0,291.0,2024-06-11,2024-06-15
52484,760969744755324887,391.0,419.0,238.0,1924.0,317.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,487.0,398.0,3219.0,584.0,2024-06-11,2024-06-15
52484,760969744755324887,343.0,295.0,177.0,1428.0,239.0,2024-06-11,2024-06-15
52484,760969744755324887,266.0,305.0,159.0,1283.0,205.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,260.0,164.0,1329.0,226.0,2024-06-11,2024-06-15
52484,760969744755324887,247.0,300.0,160.0,1290.0,208.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,499.0,324.0,2619.0,449.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,599.0,324.0,2619.0,424.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,300.0,211.0,1707.0,299.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,500.0,405.0,3273.0,592.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,420.0,236.0,1909.0,313.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,599.0,513.0,4148.0,759.0,2024-06-11,2024-06-15
52484,760969744755324887,399.0,325.0,249.0,2010.0,359.0,2024-06-11,2024-06-15
52484,760969744755324887,380.0,419.0,230.0,1856.0,302.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,260.0,164.0,1329.0,226.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,350.0,279.0,2253.0,406.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,300.0,170.0,1372.0,226.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,250.0,195.0,1575.0,283.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,599.0,506.0,4091.0,747.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,375.0,303.0,2446.0,442.0,2024-06-11,2024-06-15
52484,760969744755324887,504.0,449.0,265.0,2140.0,357.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,449.0,236.0,1907.0,306.0,2024-06-11,2024-06-15
52484,760969744755324887,374.0,375.0,221.0,1788.0,298.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,255.0,221.0,1786.0,328.0,2024-06-11,2024-06-15
52484,760969744755324887,310.0,415.0,190.0,1537.0,233.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,299.0,261.0,2110.0,388.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,375.0,303.0,2446.0,442.0,2024-06-11,2024-06-15
52484,760969744755324887,343.0,295.0,177.0,1428.0,239.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,415.0,285.0,2307.0,402.0,2024-06-11,2024-06-15
52484,760969744755324887,249.0,320.0,172.0,1388.0,224.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,250.0,195.0,1575.0,283.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,650.0,503.0,4066.0,728.0,2024-06-11,2024-06-15
52484,760969744755324887,514.0,400.0,284.0,2296.0,403.0,2024-06-11,2024-06-15
52484,760969744755324887,309.0,260.0,164.0,1323.0,225.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,499.0,352.0,2847.0,499.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,487.0,398.0,3219.0,584.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,420.0,0,2354.0,484.0,2024-06-11,2024-06-15
52484,760969744755324887,399.0,325.0,249.0,2010.0,359.0,2024-06-11,2024-06-15
52484,760969744755324887,380.0,419.0,230.0,1856.0,302.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,1214.0,793.0,6411.0,1101.0,2024-06-11,2024-06-15
52484,760969744755324887,335.0,275.0,174.0,1409.0,240.0,2024-06-11,2024-06-15
52484,760969744755324887,438.0,598.0,303.0,2449.0,387.0,2024-06-11,2024-06-15
52484,760969744755324887,0.0,265.0,265.0,2145.0,404.0,2024-06-11,2024-06-15
69708,48939589,409.0,424.0,188.0,1521.0,227.0,2024-06-11,2024-06-15
69708,48939589,480.0,369.0,243.0,1963.0,338.0,2024-06-11,2024-06-15
69708,48939589,385.0,369.0,217.0,1751.0,291.0,2024-06-11,2024-06-15
69708,48939589,480.0,369.0,243.0,1963.0,338.0,2024-06-11,2024-06-15
69708,48939589,462.0,549.0,231.0,1866.0,272.0,2024-06-11,2024-06-15
69708,48939589,0.0,599.0,385.0,3114.0,533.0,2024-06-11,2024-06-15
69708,48939589,408.0,369.0,217.0,1751.0,291.0,2024-06-11,2024-06-15
69708,48939589,0.0,380.0,248.0,2008.0,345.0,2024-06-11,2024-06-15
69708,48939589,404.0,395.0,232.0,1877.0,313.0,2024-06-11,2024-06-15
69708,48939589,495.0,419.0,257.0,2077.0,350.0,2024-06-11,2024-06-15
69708,48939589,0.0,595.0,536.0,4336.0,801.0,2024-06-11,2024-06-15
69708,48939589,449.0,360.0,190.0,1538.0,247.0,2024-06-11,2024-06-15
69708,48939589,303.0,339.0,181.0,1460.0,235.0,2024-06-11,2024-06-15
69708,48939589,384.0,369.0,217.0,1751.0,291.0,2024-06-11,2024-06-15
69708,48939589,324.0,300.0,191.0,1547.0,264.0,2024-06-11,2024-06-15
69708,48939589,463.0,429.0,286.0,2312.0,399.0,2024-06-11,2024-06-15
69708,48939589,506.0,495.0,288.0,2330.0,387.0,2024-06-11,2024-06-15
69708,48939589,594.0,519.0,338.0,2733.0,469.0,2024-06-11,2024-06-15
69708,48939589,0.0,345.0,204.0,1651.0,276.0,2024-06-11,2024-06-15
69708,48939589,390.0,385.0,252.0,2034.0,349.0,2024-06-11,2024-06-15
69708,48939589,0.0,369.0,217.0,0.0,0.0,2024-06-11,2024-06-15
69708,48939589,424.0,369.0,213.0,1723.0,285.0,2024-06-11,2024-06-15
69708,48939589,261.0,299.0,162.0,1309.0,212.0,2024-06-11,2024-06-15
69708,48939589,367.0,400.0,187.0,1512.0,231.0,2024-06-11,2024-06-15
69708,48939589,0.0,339.0,181.0,0.0,0.0,2024-06-11,2024-06-15
69708,48939589,495.0,419.0,257.0,2077.0,350.0,2024-06-11,2024-06-15
69708,48939589,0.0,300.0,191.0,0.0,0.0,2024-06-11,2024-06-15
69708,48939589,0.0,380.0,248.0,2008.0,345.0,2024-06-11,2024-06-15
69708,48939589,525.0,350.0,234.0,1894.0,328.0,2024-06-11,2024-06-15
69708,48939589,327.0,450.0,209.0,1691.0,258.0,2024-06-11,2024-06-15
69708,48939589,0.0,295.0,208.0,1681.0,295.0,2024-06-11,2024-06-15
69708,48939589,0.0,469.0,298.0,2412.0,411.0,2024-06-11,2024-06-15
69708,48939589,429.0,424.0,267.0,2158.0,367.0,2024-06-11,2024-06-15
69708,48939589,348.0,450.0,241.0,1947.0,314.0,2024-06-11,2024-06-15
69708,48939589,0.0,395.0,246.0,1991.0,338.0,2024-06-11,2024-06-15
69708,48939589,0.0,299.0,181.0,1461.0,245.0,2024-06-11,2024-06-15
69708,48939589,324.0,375.0,202.0,1632.0,264.0,2024-06-11,2024-06-15
69708,48939589,440.0,369.0,243.0,1963.0,338.0,2024-06-11,2024-06-15
69708,48939589,311.0,369.0,184.0,1488.0,234.0,2024-06-11,2024-06-15
69708,48939589,378.0,350.0,223.0,1801.0,307.0,2024-06-11,2024-06-15
69708,48939589,380.0,419.0,230.0,1856.0,302.0,2024-06-11,2024-06-15
69708,48939589,285.0,360.0,189.0,1529.0,245.0,2024-06-11,2024-06-15
69708,48939589,556.0,399.0,0,1760.0,340.0,2024-06-11,2024-06-15
69708,48939589,372.0,419.0,221.0,1787.0,287.0,2024-06-11,2024-06-15
69708,48939589,483.0,369.0,243.0,1963.0,338.0,2024-06-11,2024-06-15
69708,48939589,0.0,519.0,338.0,0.0,0.0,2024-06-11,2024-06-15
69708,48939589,377.0,369.0,208.0,1684.0,277.0,2024-06-11,2024-06-15
69708,48939589,0.0,350.0,239.0,1932.0,336.0,2024-06-11,2024-06-15
69708,48939589,0.0,350.0,265.0,2140.0,381.0,2024-06-11,2024-06-15
69708,48939589,348.0,330.0,215.0,1739.0,299.0,2024-06-11,2024-06-15
69708,48939589,419.0,450.0,271.0,2191.0,368.0,2024-06-11,2024-06-15
69708,48939589,488.0,379.0,286.0,2311.0,412.0,2024-06-11,2024-06-15
69708,48939589,347.0,475.0,224.0,1808.0,277.0,2024-06-11,2024-06-15
69708,48939589,0.0,549.0,373.0,3015.0,523.0,2024-06-11,2024-06-15
69708,48939589,380.0,395.0,239.0,1934.0,325.0,2024-06-11,2024-06-15
69708,48939589,314.0,299.0,181.0,1461.0,245.0,2024-06-11,2024-06-15
69708,48939589,495.0,419.0,257.0,2077.0,350.0,2024-06-11,2024-06-15
69708,48939589,291.0,299.0,168.0,1356.0,222.0,2024-06-11,2024-06-15
69708,48939589,0.0,400.0,219.0,1771.0,288.0,2024-06-11,2024-06-15
69708,48939589,483.0,369.0,243.0,1963.0,338.0,2024-06-11,2024-06-15
69708,48939589,0.0,420.0,209.0,1689.0,265.0,2024-06-11,2024-06-15
69708,48939589,257.0,299.0,162.0,1309.0,212.0,2024-06-11,2024-06-15
69708,48939589,0.0,380.0,248.0,2008.0,345.0,2024-06-11,2024-06-15
69708,48939589,355.0,369.0,217.0,1751.0,291.0,2024-06-11,2024-06-15
69708,48939589,512.0,260.0,187.0,1515.0,267.0,2024-06-11,2024-06-15
69708,48939589,401.0,425.0,214.0,1733.0,274.0,2024-06-11,2024-06-15
69708,48939589,0.0,325.0,192.0,1550.0,258.0,2024-06-11,2024-06-15
69708,48939589,261.0,329.0,164.0,1328.0,209.0,2024-06-11,2024-06-15
